Lyrics,label
이제부터 웃음기 사라질거야가파른 이 길을 좀 봐그래 오르기 전에미소를 기억해두자오랫동안 못 볼 지 몰라완만했던 우리가 지나온 길엔달콤한 사랑의 향기이제 끈적이는 땀거칠게 내쉬는 숨이우리 유일한 대화일지 몰라한걸음 이제 한걸음일 뿐 아득한저 끝은 보지마 평온했던 길처럼계속 나를 바라봐줘그러면 견디겠어사랑해 이 길 함께 가는 그대굳이 고된 나를 택한 그대여가끔 바람이 불 때만 저 먼 풍경을바라봐 올라온 만큼아름다운 우리 길기억해 혹시 우리 손 놓쳐도절대 당황하고 헤매지 마요더 이상 오를 곳 없는 그 곳은넓지 않아서 우린 결국엔 만나오른다면한 걸음 이제 한걸음일 뿐아득한 저 끝은 보지마평온했던 길처럼계속 나를 바라봐줘그러면 난 견디겠어사랑해 이 길 함께 가는 그대여굳이 고된 나를 택한 그대여가끔 바람이 불 때만 저 먼 풍경을바라봐 올라온 만큼아름다운 우리 길기억해 혹시 우리 손 놓쳐도절대 당황하고 헤매지 마요더 이상 오를 곳 없는 그 곳은넓지 않아서 우린 결국엔 만나크게 소리 쳐 사랑해요 저 끝까지,1
난 너에게 편지를 써내 모든걸 말하겠어변함없는 마음을 적어주겠어난 저 별에게 다짐했어내 모든걸 다 걸겠어끝도 없는 사랑을 보여주겠어더 외로워 너를 이렇게 안으면너를 내 꿈에 안으면 깨워줘이렇게 그리운 건 울고 싶은건난 괴로워 니가 나 아니라다른 사람 에게만웃고 사랑을 말하고또 그렇게 싫어해 날난 욕심이 너무 깊어더 많은 걸 갖고싶어너의 마음을 가질수없는 난 슬퍼다 외로워 너를 이렇게 안으면너를 내 꿈에 안으면 깨워줘이렇게 그리운건 울고 싶은건난 괴로워 니가 나 아니라다른 사람에게만웃고 사랑을 말하고또 그렇게 날 싫어해 날너에게 편지를 써내 모든걸 말하겠어,1
난 그댈 바라보고 있어요아무런 말도 하진 말아요그래요 이제 끝이란 걸 알아난 알아요우리 함께 했던 모든 시간이무너져 내려서그 무게에 숨조차 쉴 수 없다는 걸나도 잘 알고 있어요 그렇지만기억할게요그대의 모습어쩌면 다 잊은 듯 살지만남고 싶어요나는 그렇게 그대우연하게 만난 들꽃처럼기억해줘요기억할게요그대의 눈물우리가 사랑했었던 날들저물어가요저기 멀리 여름 바람 불어오듯잊어요 그대 내 손 놓아요난 알아요우리 함께 했던 모든 시간이무너져 내려서그 무게에 숨조차 쉴 수 없다는 걸나도 잘 알고 있어요 그렇지만기억할게요그대의 모습어쩌면 다 잊은 듯 살지만남고 싶어요나는 그렇게 그대우연하게 만난 들꽃처럼기억해줘요기억할게요그대의 눈물우리가 사랑했었던 날들저물어가요저기 멀리 여름 바람 불어오듯잊어요 그대 내 손 놓아요,1
우리 바다 갈까오늘 하늘이 어떻든그냥 단둘이서 저 멀리 다녀올까해가 지면 어두운 밤이 찾아오면우리 늘 그렇듯 밤새 떠들다 잘까난 절대 변하지 않을거야이토록 간절하니까네 맘 지쳐 겨울비 내리면 부디이 밤 우리 지금 기억해 줘나는 눈을 감아 너의 맘속 바다깊은 곳 한편에 잠겨간다네가 있는 곳으로너는 깊은 바달 홀로 걷고 있었다이제 널 놓지 않아난 떠나지 않아이제서야 이제서야너의 바다가 보인다우리 걸어볼까아직 바람은 차지만잡은 두 손은 왜 이렇게 따뜻할까우린 서로 별다른 말이 없지만오늘은 왜일까 전부 알 것만 같아난 절대 변하지 않을거야이토록 간절하니까네 맘 지쳐 겨울비 내리면 부디이 밤 우리 지금 기억해 줘나는 눈을 감아 너의 맘속 바다깊은 곳 한편에 잠겨간다네가 있는 곳으로너는 깊은 바달 홀로 걷고 있었다이제 널 놓지 않아난 떠나지 않아나는 너의 바다 그 위에 비가 될게언제라도 내려와 네게 잠겨널 안아줄 수 있게햇살이 널 비출 때 나에게 웃어줄래이제 널 놓지 않아난 떠나지 않아이제서야 이제서야너의 바다가 보인다우리 바다 갈까,1
날 올려다보는 너눈빛이 전한 단어들나 온종일 애태웠던참 기다란 그리움간절히 바라던 온도안도케 하는 포근함내 어깨에 느껴지는꼭 아이 같은 작은 숨결나를 보며 수줍게 웃곤내 품속으로 달려드는 널도대체 난 그런널 안지 않을 수 있어야지네 맘 가장 가까이에서속삭이는 너를 듣는 일도대체 난 그런널 안지 않을 수 있어야지혹 사랑이라는 게만질 수 있는 거라면저 하늘색 구름 같은너의 품이 아닐까어쩌면 사랑이란 게어떤 행동이라면내 두 팔에 가득 감아꼭 안아주는 일 아닐까나를 보며 수줍게 웃곤내 품속으로 달려드는 널도대체 난 그런 널안지 않을 수 있어야지네 맘 가장 가까이에서속삭이는 너를 듣는 일도대체 난 그런 널안지 않을 수 있어야지널 안고 있으면세상 모든 순간들이꼭 나를 위해 또 나만 위해존재하는 것만 같은데내 품이 너에게도 그리 느껴질까내 마음이 너에게다 들릴 만큼 더 꼭 안아줄게너를 만난 나란 계절에예쁜 꽃만 틔워주는 너도대체 난 그런 널안지 않을 수 있어야지너무 소중하고 애틋해많이 아껴두고 싶은데도대체 난 그런 널안지 않을 수 있어야지널 안지 않을 수 있어야지,1
지금 이 말이 우리가다시 시작하자는 건 아냐그저 너의 남아있던기억들이 떠올랐을 뿐이야정말 하루도 빠짐없이 너는사랑한다 말해줬었지잠들기 전에 또눈 뜨자마자 말해주던 너생각이 나 말해보는 거야예뻤어날 바라봐 주던 그 눈빛날 불러주던 그 목소리다 다그 모든 게 내겐예뻤어더 바랄게 없는 듯한 느낌오직 너만이 주던 순간들다 다지났지만넌 너무 예뻤어아직도 가끔 네 생각이 나어렵게 전화를 걸어볼까생각이 들 때도 많지만Baby I know it's already over아무리 원해도 너는 이제이미 끝나버린 지난날의한편의 영화였었단 걸난 알아날 바라봐 주던 그 눈빛잘 지내라던 그 목소리다 다그마저도 내겐예뻤어내게 보여준 눈물까지너와 가졌던 순간들은다 다지났지만넌 너무 예뻤어,1
여기까지가 끝인가 보오 이제 나는 돌아서겠소 억지 노력으로 인연을 거슬러 괴롭히지는 않겠소 하고 싶은 말 하려 했던 말 이대로 다 남겨두고서 혹시나 기대도 포기하려 하오 그대 부디 잘 지내시오 기나긴 그대 침묵을이별로 받아 두겠소 행여 이 맘 다칠까근심은 접어두오 오 사랑한 사람이여 더 이상 못 보아도 사실 그대 있음으로 힘겨운 날들을 견뎌 왔음에 감사하오 좋은 사람 만나오 사는 동안 날 잊고 사시오 그저 행복하길 바라겠소 이 맘만 가져가오사랑한 사람이여 더 이상 못 보아도 사실 그대 있음으로 힘겨운 날들을 견뎌 왔음에 감사하오 좋은 사람 만나요 사는 동안 날 잊고 사세요그저 행복하길 바랄게요 이 맘만 가져가요,1
문득 생각이나요우리 헤어지던 날마음 아팠던 그날을그대는 여전히 잘 지내나요이런 날이면 보고 싶어요아직 난 그댈 좋아한다고비가 내리는 날에는나를 생각해줘요함께 걸었던 거리를 기억해줘요비가 내리는 날이면조금 아파해줘요추억이 담긴 내 눈물이그대 어깰 적시도록그땐 왜 그리도 모질었나요헤어지기 싫다고 네게 소리 쳐봐도표정 하나 안 변하고 나를 밀어내던그대가 참 보고 싶은 날비가 내리는 날에는나를 생각해줘요함께 걸었던 거리를 기억해줘요비가 내리는 날이면조금 아파해줘요추억이 담긴 내 눈물이그대 어깰 적시도록어쩌죠 너무 보고 싶어요잠에 들 수도 없죠그대가 참 미워요비가 내리는 날에는나를 생각해줘요오늘 비가 내리네요그대가 그리워요함께 걸었던 거리를 걷고 있어요비가 내리는 날이면내가 많이 아파요내 눈물에 그대를 담아이제 그만 놓아주길,1
또 늦은 건 나야 널 기다리게 한 건네가 웃는 순간마다 난 항상 미안해소중한 건 언제나 날 겁나게 만들어넌 내가 처음 가져보는 내 제일 아픈 손가락어디선가 언젠가 너를 만나 사랑하다 멀어져봤던 사람처럼 널 보면내 안에 어딘가가 자꾸 아파어디선가 언젠가 우리 다시 멀어져잊혀져야 할까 봐 두려워너의 손을 잡고 있는 순간에도또 그렇게 보네 처음 보는 것처럼내일이면 다시 못 볼 사람인 것처럼사랑은 날 이토록 조급하게 만들어넌 내가 끝내 닿고 싶은 내 삶의 마지막 순간어디선가 언젠가 너를 만나 사랑하다 멀어져봤던 사람처럼 널 보면내 안에 어딘가가 자꾸 아파어디선가 언젠가 우리 다시 멀어져잊혀져야 할까 봐 두려워너의 손을 잡고 있는 순간에도우연은 없는 말인 거야이렇게 정해져 있잖아내 안의 어딘가에 살고 있던 너 처음부터 살아야 한다 해도 아마 난 또 이곳에한 번 더 가까이 보자 기억할 수 있게,1
내가 원하는 나의 모습과 네가 필요로 하는 나의 모습이 같지가 않다는 것잘못된 건 아니지 않나요미안할 일 아니지 않나요그런데 왜 또 그렇게 자꾸 날 몰아세우는 건데도대체 뭐를 더 어떻게 해난 몇 마디의 말과 몇 번의 손짓에또 몇 개의 표정과 흐르는 마음에울고 웃는 그런 나약한 인간일 뿐인데대체 내게서 뭐를 더 바라나요내가 줄 수 있는 것 그 이상을 줄 수 없음에 미안해해야 하는 건 이제 그만둘래요달라졌구나 참 많이도 변했구나난 여전히 그대론데 넌 달라져 버렸어근데 혹시 한 번쯤 반대로 생각해 본 적은 없었나요난 몇 마디의 말과 몇 번의 손짓에또 몇 개의 표정과 흐르는 마음에울고 웃는 그런 나약한 인간일 뿐인데 대체 내게서 뭐를 더 바라나요내가 줄 수 있는 것 그 이상을 줄 수 없음에 미안해해야 하는 건 이제 그만둘래요빼곡히 들어선 의미라 했지만나에겐 공허하기만 한일방성의 무의미함방랑과 방황의 차이난 몇 마디의 말과 몇 번의 손짓에또 몇 개의 표정과 흐르는 마음에울고 웃는 그런 나약한 인간일 뿐인데대체 내게서 뭐를 더 바라나요내가 줄 수 있는 것 그 이상을 줄 수 없음에 미안해해야 하는 건 이제 그만둘래요,1
그댈 보기 위해 먼 길을 건너왔네요힘든 길인걸 알면서도 그저 걸었죠I fly for you 눈감아도보이지 않던 내 맘에 니가 다가와Because i love you boy 내 곁으로 다가와요Because i need you boy 꿈에서도 그리운걸Remember i love you boy 다신 볼 수 없다 해도Because i love you boy Because i love you boy사랑해요 사랑해요너와 함께한 기억들이 바람에 날려지친 내 맘에 내려앉아 나를 웃게 해안개 속을 헤메이던전하지 못한 내 맘이 네게 다가가Because i love you boy 내 곁으로 다가와요Because i need you boy 꿈에서도 그리운걸내 차가운 맘을 움직였던 가슴을 울게 했던그 사람이 그댄걸요정말 잊으려고 해도 지워내려 해도내 사랑은 그대죠I fly for you Because i love you boy 내 곁으로 다가와요Because i need you boy 꿈에서도 그리운걸Remember i love you boy 다신 볼 수 없다 해도Because i love you boy Because i love you boy사랑해요 사랑해요,1
In this momentI see youIt always comes aroundAs I believedWhen the rain stopsYou shine on meYour light’s the only thingthat keeps the cold outMoon in the summer nightWhispering of the starsThey’re singing likeChristmas trees for usSo I’ll tell youA Million tiny things thatYou have never knownIt all gets tangled up insideAnd I’ll tell youA Million little reasonsI’m falling for your eyesI just want to be where you areIt’s such a strange thing to doSometimes I don’t understand youBut It always brings me backTo where you are혹시 아니너에겐 나만 아는 모습이 있어한여름밤 오는 첫눈같이믿기지 않는 기적 같은 놀라운 순간 넌언젠가 또불어온 바람에마음이 날아다녀도기다릴게So I’ll tell youA Million tiny things thatYou have never knownIt all gets tangled up insideAnd I’ll tell youA Million little reasonsI’m falling for your eyesI just want to be where you areTell youA Million tiny things thatYou have never knownIt all gets tangled up insideTell youA Million little reasonsI’m falling for your eyesI just want to be where you are,1
별빛이 내린 밤그 풍경 속 너와 나날 새롭게 하는따뜻하게 만드는니 눈빛 니 미소영원히 담아둘게너로 가득한 맘널 닮아가는 나날 위한 선물꿈보다 더 아름다운서로의 품에서끝 없는 밤을 걷자나의 모든 날들을 다 주고싶어내 이 맘을 모두 전하고 싶어잠들지 못한푸른 바람들이렇게 밝게 이 밤을 비춰너와 작은 일상을 함께 하는게내 가장 큰 기쁨인걸 넌 알까내 세상 속에넌 빛이 되어지금 모습 그대로 내 곁에만행복이 짙은 날어둠이 없는 밤같은 맘 속에같은 꿈이 피어난 건우리의 정해진운명이 맞닿은거야나의 모든 날들을 다 주고싶어내 이 맘을 모두 전하고 싶어잠들지 못한푸른 바람들이렇게 밝게 이 밤을 비춰너와 작은 일상을 함께 하는게내 가장 큰 기쁨인걸 넌 알까내 세상 속에넌 빛이 되어지금 모습 그대로 내 곁에만내게 온 너란 빛이 눈 부셔도네 앞에서 한 순간도 눈 감지 않아다가올 시간도계절의 바람도널 데려가지 못하게내가 더 좋은 사람이 되고 싶어더 아름답게 널 안을 수 있게잠들지 못한잠들 수 없는바람들이 널 부르고 있어언제까지나 너와 함께 할거야내 마지막 숨결도 너일거야내 세상 속에넌 빛이 되어지금 모습 그대로 내 곁에만이렇게 밝게 이 밤을 비춰,1
그땐 난 어떤 마음이었길래 내 모든걸 주고도 웃을 수 있었나 그대는 또 어떤 마음이었길래 그 모든걸 갖고도 돌아서 버렸나 뜨거운 여름밤은 가고 남은 건 볼 품 없지만 또다시 찾아오는 누군갈 위해서 남겨두겠소 다짐은 세워올린 모래성은 심술이 또 터지면 무너지겠지만 뜨거운 여름밤은 가고 남은 건 볼 품 없지만 또다시 찾아오는 누군갈 위해서 남겨두겠소 그리운 그 마음 그대로  영원히 담아둘거야 언젠가 불어오는 바람에 남몰래 날려보겠소 눈이 부시던 그 순간들도 가슴아픈 그대의 거짓말도 새하얗게 바래지고 비틀거리던 내 발걸음도  그늘아래 드리운 내 눈빛도 아름답게 피어나길 눈이 부시던 그 순간들도 가슴아픈 그대의 거짓말도 새하얗게 바래지고 비틀거리던 내 발걸음도  그늘아래 드리운 내 눈빛도 아름답게 피어나길 눈이 부시던 그 순간들도가슴아픈 그대의 거짓말도새하얗게 바래지고비틀거리던 내 발걸음도 그늘아래 드리운 내 눈빛도아름답게 피어나길,1
도망가자어디든 가야 할 것만 같아넌 금방이라도 울 것 같아괜찮아우리 가자걱정은 잠시 내려놓고대신 가볍게 짐을 챙기자실컷 웃고 다시 돌아오자거기서는 우리 아무 생각말자너랑 있을게 이렇게손 내밀면 내가 잡을게있을까 두려울 게어디를 간다 해도우린 서로를 꼭 붙잡고 있으니너라서 나는 충분해나를 봐 눈 맞춰줄래너의 얼굴 위에 빛이 스며들 때까지가보자 지금 나랑도망가자멀리 안 가도 괜찮을 거야너와 함께라면 난 다 좋아너의 맘이 편할 수 있는 곳그게 어디든지 얘기 해줘너랑 있을게 이렇게손 내밀면 내가 잡을게있을까 두려울 게어디를 간다 해도우린 서로를 꼭 붙잡고 있으니가보는 거야 달려도 볼까어디로든 어떻게든내가 옆에 있을게 마음껏 울어도 돼그 다음에돌아오자 씩씩하게지쳐도 돼 내가 안아줄게괜찮아 좀 느려도 천천히 걸어도나만은 너랑 갈 거야 어디든당연해 가자 손잡고사랑해 눈 맞춰줄래너의 얼굴 위에 빛이 스며들 때까지가보자 지금 나랑도망가자,1
나는 읽기 쉬운 마음이야당신도 스윽 훑고 가셔요달랠 길 없는 외로운 마음 있지머물다 가셔요 음내게 긴 여운을 남겨줘요사랑을 사랑을 해줘요할 수 있다면 그럴 수만 있다면새하얀 빛으로 그댈 비춰 줄게요그러다 밤이 찾아오면우리 둘만의 비밀을 새겨요추억할 그 밤 위에 갈피를 꽂고선  남몰래 펼쳐보아요나의 자라나는 마음을못 본 채 꺾어 버릴 순 없네미련 남길바엔 그리워 아픈 게 나아서둘러 안겨본 그 품은 따스할 테니그러다 밤이 찾아오면우리 둘만의 비밀을 새겨요추억할 그 밤 위에 갈피를 꽂고선  남몰래 펼쳐보아요언젠가 또 그날이 온대도우린 서둘러 뒤돌지 말아요마주보던 그대로 뒷걸음치면서서로의 안녕을 보아요피고 지는 마음을 알아요다시 돌아온 계절도난 한 동안 새 활짝 피었다 질래또 한번 영원히그럼에도 내 사랑은또 같은 꿈을 꾸고그럼에도 꾸던 꿈을난 또 미루진 않을거야,1
Maybe If IWoke up in the morningHearing your voiceMaybe If I was with you어쩌면 우리 어려웠던 날들함께 보냈었다면혹시 우린 어땠을까The distance between you and meIt never seems to disappear얼어붙은 나의 말들과 너만약에 우리 우연히다시 또 만난다면만약에 내가 널 위해조금 달라진다면우리가 헤어져야만 했던 이유도I would try try try안아줄 수 있을까조금은 다른기억의 조각들하지만 꼭 닮은그리움의 마음들은Only if youIf you comeThe distance between you and meIt never seems to disappear멈춰버린 우리 추억과 너만약에 우리 우연히다시 또 만난다면만약에 내가 널 위해조금 달라진다면우리가 헤어져야만 했던 이유도I would try try try안아줄 수 있을까눈을 뜨면 혹시 니가 서 있을까어느 날 상상도 했어한 번도 내게 해주지 않았던 말그저 너니까 좋은 거라고 ohTell me wheneverI’ll be wherever you areOnly if you come,1
어린 햇살 아래서뛰어놀곤 했었던가쁜 숨결굽이진 골목 지나길을 따라가보면같은 기억어른이란 시간은아직 어색하게도나를 채워많은 게 변했다 해여긴 그대로인걸You’ll feel the same땀에 젖어 놀았던우리는 너와 난 이젠돌아갈 순 없지만낡아진 서랍 속에서작았던 서롤 기억해When I’m far from homeAlways 떠올라 난 아직도반짝이던 네 두 눈마주 보던 그림자마주 보던 우리는여기 still same시간은 언제나 날울리는 존재지만놓질 못해많은 게 더 지날 땐여긴 또 하나의Our home그땐 우린 어딜까낡아진 서랍 속에서작았던 서롤 기억해When I’m far from homeAlways 떠올라 난 아직도반짝이던 네 두 눈혼자서 숨겼던널 향한 마음은알게 하진 않을 거야널 볼 수 있다면 그걸로 충분해담을게 두 눈에 언제든 항상낡아진 서랍 속에서작았던 서롤 기억해When I’m far from homeAlways 떠올라 난 아직도반짝이던 네 두 눈,1
